DATETIME,VOLUME,OPEN,CLOSE,MIN,MAX
04-11-2010 08:29:01,517,1.008,1.0082,1.0074,1.0084
04-11-2010 08:30:01,382,1.0083,1.0083,1.0077,1.0085
04-11-2010 08:31:01,587,1.0083,1.0082,1.0076,1.0086
04-11-2010 08:32:01,386,1.0083,1.0084,1.0079,1.0086
04-11-2010 08:33:01,310,1.0083,1.0082,1.0077,1.0086
04-11-2010 08:34:01,398,1.0083,1.0083,1.0077,1.0085
04-11-2010 08:35:01,384,1.0083,1.0081,1.0076,1.0084
04-11-2010 08:36:01,510,1.0081,1.0085,1.0078,1.0087
04-11-2010 08:37:01,407,1.0084,1.008,1.0078,1.0088
04-11-2010 08:38:01,413,1.0083,1.0081,1.0076,1.0085
04-11-2010 08:39:01,331,1.0082,1.0081,1.0076,1.0084
04-11-2010 08:40:01,310,1.0081,1.008,1.0075,1.0083
04-11-2010 08:41:01,361,1.0079,1.0078,1.0073,1.0083
04-11-2010 08:42:01,351,1.0079,1.0082,1.0074,1.0085
04-11-2010 08:43:01,346,1.0083,1.0082,1.0075,1.0085
04-11-2010 08:44:01,335,1.0082,1.0082,1.0077,1.0085
04-11-2010 08:45:01,301,1.0082,1.0081,1.0077,1.0085
04-11-2010 08:46:01,299,1.0081,1.0081,1.0076,1.0084
04-11-2010 08:47:01,413,1.0082,1.0079,1.0075,1.0084
04-11-2010 08:48:01,370,1.0079,1.0078,1.0073,1.0082
04-11-2010 08:49:01,247,1.0078,1.0079,1.0073,1.0081
04-11-2010 08:50:01,195,1.008,1.008,1.0073,1.0082
04-11-2010 08:51:01,433,1.0078,1.0084,1.0074,1.0085
04-11-2010 08:52:01,260,1.0082,1.0085,1.0075,1.0087
04-11-2010 08:53:01,143,1.0085,1.0085,1.0079,1.0087
04-11-2010 08:54:01,247,1.0084,1.0084,1.0079,1.0087
04-11-2010 08:55:01,296,1.0085,1.0083,1.0078,1.0088
04-11-2010 08:56:01,366,1.0083,1.0087,1.0079,1.0089
04-11-2010 08:57:01,245,1.0087,1.0087,1.0081,1.0089
04-11-2010 08:58:01,325,1.0087,1.0086,1.0081,1.009
04-11-2010 08:59:01,410,1.0086,1.0088,1.0082,1.009
04-11-2010 09:00:01,475,1.0088,1.0086,1.0081,1.009
04-11-2010 09:01:01,288,1.0085,1.0087,1.0082,1.009
04-11-2010 09:02:01,390,1.0087,1.0089,1.0084,1.0091
04-11-2010 09:03:01,526,1.0088,1.0089,1.0083,1.0093
04-11-2010 09:04:01,475,1.0091,1.0088,1.0083,1.0094
04-11-2010 09:05:01,580,1.0088,1.009,1.0082,1.0092
04-11-2010 09:06:01,694,1.009,1.0094,1.0085,1.0098
04-11-2010 09:07:01,497,1.0094,1.0095,1.0085,1.0097
04-11-2010 09:08:01,420,1.0096,1.0097,1.0088,1.0098
04-11-2010 09:09:01,487,1.0096,1.0095,1.0089,1.01
04-11-2010 09:10:01,544,1.0095,1.0093,1.0088,1.0096
04-11-2010 09:11:01,489,1.0093,1.0093,1.0087,1.0096
04-11-2010 09:12:01,483,1.0094,1.0091,1.0087,1.0098
04-11-2010 09:13:01,468,1.009,1.0094,1.0087,1.0096
04-11-2010 09:14:01,303,1.0095,1.0094,1.0088,1.0096
04-11-2010 09:15:01,283,1.0094,1.0091,1.0087,1.0096
04-11-2010 09:16:01,314,1.0092,1.0093,1.0087,1.0095
04-11-2010 09:17:01,233,1.0093,1.0092,1.0087,1.0094
04-11-2010 09:18:01,212,1.0091,1.0093,1.0089,1.0094
04-11-2010 09:19:01,229,1.0093,1.0092,1.0089,1.0094
04-11-2010 09:20:01,241,1.0092,1.0092,1.0087,1.0095
04-11-2010 09:21:01,251,1.0092,1.009,1.0086,1.0094
04-11-2010 09:22:01,432,1.0091,1.0087,1.0084,1.0093
04-11-2010 09:23:01,473,1.0092,1.0092,1.0087,1.0095
04-11-2010 09:24:01,375,1.009,1.0094,1.0087,1.0096
04-11-2010 09:25:01,364,1.0094,1.0095,1.0088,1.0096
04-11-2010 09:26:01,386,1.0094,1.0094,1.0088,1.0098
04-11-2010 09:27:01,239,1.0093,1.0094,1.0088,1.0095
04-11-2010 09:28:01,418,1.0093,1.0096,1.009,1.0098
04-11-2010 09:29:01,406,1.0096,1.0096,1.009,1.0098
04-11-2010 09:30:01,278,1.0095,1.0095,1.0091,1.0098
04-11-2010 09:31:01,275,1.0094,1.0094,1.0089,1.0097
04-11-2010 09:32:01,431,1.0095,1.0097,1.009,1.0099
04-11-2010 09:33:01,427,1.0098,1.0096,1.0089,1.0099
04-11-2010 09:34:01,239,1.0098,1.0095,1.009,1.0099
04-11-2010 09:35:01,278,1.0095,1.0095,1.009,1.0098
04-11-2010 09:36:01,292,1.0096,1.0094,1.0089,1.0098
04-11-2010 09:37:01,364,1.0094,1.0092,1.0087,1.0096
04-11-2010 09:38:01,275,1.0094,1.0092,1.0088,1.0095
04-11-2010 09:39:01,479,1.0092,1.0099,1.0086,1.0103
04-11-2010 09:40:01,730,1.01,1.0111,1.0093,1.0115
04-11-2010 09:41:01,722,1.0111,1.0108,1.0103,1.0114
04-11-2010 09:42:01,552,1.0108,1.0109,1.0099,1.011
04-11-2010 09:43:01,545,1.0109,1.011,1.0103,1.0114
04-11-2010 09:44:01,636,1.0109,1.0109,1.0101,1.0111
04-11-2010 09:45:01,516,1.0108,1.0105,1.01,1.0109
04-11-2010 09:46:01,550,1.0106,1.0108,1.0101,1.011
04-11-2010 09:47:01,366,1.0103,1.0107,1.0101,1.0109
04-11-2010 09:48:01,489,1.0106,1.0104,1.0098,1.0108
04-11-2010 09:49:01,535,1.0104,1.0104,1.01,1.0112
04-11-2010 09:50:01,411,1.0105,1.0101,1.01,1.0108
04-11-2010 09:51:01,249,1.0105,1.0103,1.0098,1.0107
04-11-2010 09:52:01,375,1.0104,1.0105,1.0098,1.0107
04-11-2010 09:53:01,369,1.0103,1.0102,1.0098,1.0106
04-11-2010 09:54:01,313,1.01,1.0106,1.0098,1.0107
04-11-2010 09:55:01,292,1.0105,1.0108,1.0101,1.0109
04-11-2010 09:56:01,404,1.0107,1.0108,1.0101,1.011
04-11-2010 09:57:01,349,1.0108,1.0111,1.0102,1.0114
04-11-2010 09:58:01,489,1.011,1.0118,1.0104,1.0119
04-11-2010 09:59:01,428,1.0118,1.0115,1.011,1.012
04-11-2010 10:00:01,470,1.0114,1.0118,1.011,1.0119
04-11-2010 10:01:01,381,1.0117,1.0115,1.011,1.0119
04-11-2010 10:02:01,280,1.0115,1.0115,1.0109,1.0117
04-11-2010 10:03:01,318,1.0114,1.0112,1.0109,1.0118
04-11-2010 10:04:01,337,1.0113,1.0111,1.0107,1.0116
04-11-2010 10:05:01,367,1.0112,1.0112,1.0107,1.0115
04-11-2010 10:06:01,382,1.0113,1.0111,1.0106,1.0115
04-11-2010 10:07:01,215,1.0111,1.0109,1.0104,1.0113
04-11-2010 10:08:01,157,1.0109,1.011,1.0104,1.0111
04-11-2010 10:09:01,231,1.011,1.0108,1.0103,1.0111
04-11-2010 10:10:01,279,1.0108,1.0106,1.01,1.011
04-11-2010 10:11:01,294,1.0105,1.0103,1.01,1.0108
04-11-2010 10:12:01,381,1.0104,1.0103,1.0098,1.0107
04-11-2010 10:13:01,336,1.0103,1.01,1.0095,1.0105
04-11-2010 10:14:01,322,1.01,1.0103,1.0096,1.0107
04-11-2010 10:15:01,292,1.0104,1.0104,1.0098,1.0107
04-11-2010 10:16:01,265,1.0103,1.0103,1.0098,1.0106
04-11-2010 10:17:01,284,1.0103,1.0103,1.0096,1.0105
04-11-2010 10:18:01,364,1.0104,1.0102,1.0095,1.0105
04-11-2010 10:19:01,264,1.0102,1.0103,1.0097,1.0104
04-11-2010 10:20:01,364,1.0103,1.0104,1.0098,1.0107
04-11-2010 10:21:01,376,1.0105,1.0098,1.0096,1.0106
04-11-2010 10:22:01,269,1.0102,1.0101,1.0096,1.0104
04-11-2010 10:23:01,252,1.0101,1.01,1.0097,1.0104
04-11-2010 10:24:01,245,1.0101,1.0104,1.0097,1.0105
04-11-2010 10:25:01,349,1.0103,1.0101,1.0096,1.0105
04-11-2010 10:26:01,254,1.0101,1.0101,1.0097,1.0104
04-11-2010 10:27:01,158,1.0102,1.0104,1.0098,1.0105
04-11-2010 10:28:01,302,1.0103,1.0103,1.0098,1.0105
04-11-2010 10:29:01,246,1.0104,1.0103,1.0097,1.0106
04-11-2010 10:30:01,183,1.0103,1.0104,1.0099,1.0107
04-11-2010 10:31:01,271,1.0104,1.0108,1.0101,1.011
04-11-2010 10:32:01,216,1.0108,1.0111,1.0103,1.0113
04-11-2010 10:33:01,131,1.0111,1.011,1.0106,1.0113
04-11-2010 10:34:01,125,1.0111,1.011,1.0105,1.0112
04-11-2010 10:35:01,130,1.0109,1.0109,1.0104,1.0112
04-11-2010 10:36:01,189,1.011,1.011,1.0104,1.0112
04-11-2010 10:37:01,225,1.011,1.0109,1.0104,1.0112
04-11-2010 10:38:01,219,1.0109,1.0109,1.0103,1.0111
04-11-2010 10:39:01,184,1.0108,1.0111,1.0104,1.0113
04-11-2010 10:40:01,233,1.0111,1.011,1.0105,1.0113
04-11-2010 10:41:01,172,1.011,1.0107,1.0103,1.0111
04-11-2010 10:42:01,207,1.0108,1.0106,1.0101,1.011
04-11-2010 10:43:01,264,1.0107,1.0108,1.0101,1.011
04-11-2010 10:44:01,77,1.0107,1.0108,1.0103,1.0109
04-11-2010 10:45:01,188,1.0107,1.0106,1.0102,1.0109
04-11-2010 10:46:01,291,1.0107,1.0106,1.0101,1.0109
04-11-2010 10:47:01,188,1.0107,1.0104,1.01,1.0108
04-11-2010 10:48:01,96,1.0105,1.0106,1.0101,1.0107
04-11-2010 10:49:01,197,1.0104,1.0104,1.01,1.0108
04-11-2010 10:50:01,187,1.0105,1.0105,1.0101,1.0108
04-11-2010 10:51:01,152,1.0105,1.0105,1.0101,1.0107
04-11-2010 10:52:01,239,1.0105,1.0105,1.0101,1.0108
04-11-2010 10:53:01,291,1.0106,1.0104,1.0099,1.0108
04-11-2010 10:54:01,175,1.0104,1.0103,1.0101,1.0107
04-11-2010 10:55:01,370,1.0105,1.0103,1.0098,1.0107
04-11-2010 10:56:01,226,1.0102,1.0098,1.0093,1.0104
04-11-2010 10:57:01,214,1.0098,1.0098,1.009,1.0101
04-11-2010 10:58:01,271,1.0097,1.0096,1.0091,1.01
04-11-2010 10:59:01,222,1.0096,1.0096,1.0091,1.0099
04-11-2010 11:00:01,116,1.0097,1.0098,1.0093,1.0099
04-11-2010 11:01:01,284,1.0096,1.0096,1.0088,1.0099
04-11-2010 11:02:01,168,1.0094,1.0093,1.0091,1.0096
04-11-2010 11:03:01,298,1.0094,1.0095,1.0089,1.0097
04-11-2010 11:04:01,260,1.0094,1.0096,1.009,1.0097
04-11-2010 11:05:01,182,1.0095,1.0094,1.0088,1.0097
04-11-2010 11:06:01,379,1.0093,1.0091,1.0086,1.0095
04-11-2010 11:07:01,285,1.0091,1.0091,1.0087,1.0094
04-11-2010 11:08:01,269,1.0092,1.0092,1.0085,1.0093
04-11-2010 11:09:01,275,1.0091,1.0092,1.0086,1.0095
04-11-2010 11:10:01,238,1.0092,1.0093,1.0087,1.0095
04-11-2010 11:11:01,295,1.0093,1.0093,1.0086,1.0095
04-11-2010 11:12:01,209,1.0094,1.0092,1.0089,1.0095
04-11-2010 11:13:01,282,1.0092,1.0092,1.0086,1.0095
04-11-2010 11:14:01,213,1.0092,1.0091,1.0086,1.0094
04-11-2010 11:15:01,205,1.0091,1.0092,1.0087,1.0094
04-11-2010 11:16:01,153,1.0092,1.0093,1.0088,1.0095
04-11-2010 11:17:01,192,1.0094,1.0093,1.0088,1.0095
04-11-2010 11:18:01,206,1.0093,1.0095,1.0089,1.0097
04-11-2010 11:19:01,316,1.0095,1.0089,1.0085,1.0097
04-11-2010 11:20:01,271,1.009,1.0087,1.0082,1.0093
04-11-2010 11:21:01,430,1.0087,1.0092,1.0082,1.0094
04-11-2010 11:22:01,289,1.0092,1.0089,1.0084,1.0095
04-11-2010 11:23:01,319,1.0089,1.0085,1.0083,1.0092
04-11-2010 11:24:01,327,1.0089,1.009,1.0085,1.0092
04-11-2010 11:25:01,246,1.0087,1.0088,1.0084,1.0093
04-11-2010 11:26:01,143,1.0088,1.0088,1.0083,1.0091
04-11-2010 11:27:01,222,1.0088,1.0089,1.0085,1.0091
04-11-2010 11:28:01,203,1.0089,1.0088,1.0083,1.0091
04-11-2010 11:29:01,182,1.0088,1.0088,1.0083,1.0091
04-11-2010 11:30:01,158,1.0088,1.009,1.0084,1.0093
04-11-2010 11:31:01,188,1.009,1.0089,1.0084,1.0093
04-11-2010 11:32:01,269,1.0089,1.0091,1.0085,1.0093
04-11-2010 11:33:01,250,1.0091,1.0087,1.0085,1.0093
04-11-2010 11:34:01,379,1.0091,1.0094,1.0088,1.0097
04-11-2010 11:35:01,442,1.0096,1.0095,1.0089,1.0097
04-11-2010 11:36:01,430,1.0095,1.0095,1.0088,1.0096
04-11-2010 11:37:01,554,1.0096,1.0096,1.0089,1.0098
04-11-2010 11:38:01,389,1.0096,1.0096,1.0091,1.0099
04-11-2010 11:39:01,307,1.0096,1.0093,1.0089,1.0098
04-11-2010 11:40:01,249,1.0094,1.0095,1.0088,1.0097
04-11-2010 11:41:01,251,1.0095,1.0098,1.009,1.0099
04-11-2010 11:42:01,375,1.0098,1.0098,1.0093,1.0101
04-11-2010 11:43:01,359,1.0098,1.0096,1.009,1.0101
04-11-2010 11:44:01,219,1.0095,1.0089,1.0088,1.0099
04-11-2010 11:45:01,205,1.0089,1.0095,1.0089,1.0097
04-11-2010 11:46:01,291,1.0094,1.0095,1.009,1.0099
04-11-2010 11:47:01,348,1.0095,1.0097,1.009,1.0099
04-11-2010 11:48:01,213,1.0096,1.0097,1.0092,1.01
04-11-2010 11:49:01,241,1.0097,1.0097,1.0092,1.0099
04-11-2010 11:50:01,349,1.0098,1.0097,1.0091,1.01
04-11-2010 11:51:01,412,1.0097,1.0099,1.0094,1.0102
04-11-2010 11:52:01,410,1.01,1.0101,1.0094,1.0103
04-11-2010 11:53:01,391,1.01,1.0103,1.0096,1.0106
04-11-2010 11:54:01,266,1.0103,1.0105,1.0096,1.0108
04-11-2010 11:55:01,372,1.0105,1.0102,1.0097,1.0106
04-11-2010 11:56:01,340,1.01,1.0099,1.0094,1.0105
04-11-2010 11:57:01,239,1.0099,1.0101,1.0095,1.0102
04-11-2010 11:58:01,457,1.0102,1.0102,1.0096,1.0105
04-11-2010 11:59:01,413,1.0101,1.0102,1.0096,1.0105
04-11-2010 12:00:01,594,1.0102,1.0103,1.0097,1.0108
04-11-2010 12:01:01,406,1.0103,1.0107,1.0099,1.0109
04-11-2010 12:02:01,543,1.0108,1.011,1.01,1.011
04-11-2010 12:03:01,479,1.0109,1.0108,1.0103,1.0113
04-11-2010 12:04:01,364,1.0108,1.0108,1.01,1.011
04-11-2010 12:05:01,464,1.0106,1.0103,1.0102,1.0111
04-11-2010 12:06:01,341,1.0107,1.0105,1.01,1.0109
04-11-2010 12:07:01,395,1.0105,1.0106,1.0099,1.0108
04-11-2010 12:08:01,537,1.0105,1.0107,1.0099,1.011
04-11-2010 12:09:01,511,1.0107,1.0114,1.0101,1.0117
04-11-2010 12:10:01,435,1.0115,1.0113,1.0107,1.0116
04-11-2010 12:11:01,402,1.0113,1.0115,1.0108,1.0118
04-11-2010 12:12:01,353,1.0114,1.0118,1.011,1.012
04-11-2010 12:13:01,323,1.0114,1.0116,1.0112,1.0122
04-11-2010 12:14:01,264,1.0116,1.0117,1.0111,1.0118
04-11-2010 12:15:01,370,1.0116,1.0115,1.0107,1.0118
04-11-2010 12:16:01,366,1.0114,1.012,1.0111,1.0123
04-11-2010 12:17:01,291,1.0121,1.0122,1.0115,1.0125
04-11-2010 12:18:01,353,1.0122,1.0126,1.0115,1.0129
04-11-2010 12:19:01,526,1.0127,1.0129,1.0119,1.0133
04-11-2010 12:20:01,501,1.013,1.0125,1.0121,1.0131
04-11-2010 12:21:01,515,1.0125,1.0134,1.0124,1.0136
04-11-2010 12:22:01,384,1.0134,1.0132,1.0126,1.0136
04-11-2010 12:23:01,312,1.0132,1.0127,1.0123,1.0134
04-11-2010 12:24:01,445,1.0128,1.0133,1.0124,1.0137
04-11-2010 12:25:01,484,1.0133,1.0135,1.0126,1.0138
04-11-2010 12:26:01,297,1.0135,1.0135,1.0129,1.0136
04-11-2010 12:27:01,515,1.0135,1.0134,1.0129,1.0139
04-11-2010 12:28:01,346,1.0133,1.0134,1.0127,1.0136
04-11-2010 12:29:01,607,1.0132,1.014,1.0129,1.0146
04-11-2010 12:30:01,544,1.014,1.0142,1.0134,1.0146
04-11-2010 12:31:01,538,1.014,1.0141,1.0135,1.0144
04-11-2010 12:32:01,619,1.0141,1.0142,1.0137,1.0145
04-11-2010 12:33:01,550,1.0141,1.0145,1.0137,1.0147
04-11-2010 12:34:01,562,1.0145,1.0143,1.0137,1.0147
04-11-2010 12:35:01,655,1.0144,1.0138,1.0133,1.0146
04-11-2010 12:36:01,538,1.0138,1.0139,1.0131,1.0143
04-11-2010 12:37:01,486,1.0138,1.0134,1.0129,1.014
04-11-2010 12:38:01,444,1.0134,1.0137,1.0129,1.0139
04-11-2010 12:39:01,461,1.0137,1.0132,1.0128,1.0138
04-11-2010 12:40:01,449,1.0132,1.0131,1.0126,1.0137
04-11-2010 12:41:01,392,1.0131,1.0129,1.0124,1.0134
04-11-2010 12:42:01,614,1.013,1.0131,1.0123,1.0135
04-11-2010 12:43:01,388,1.0131,1.0129,1.0126,1.0136
04-11-2010 12:44:01,363,1.0131,1.0132,1.0125,1.0134
04-11-2010 12:45:01,344,1.0131,1.0131,1.0126,1.0135
04-11-2010 12:46:01,418,1.0132,1.0135,1.0128,1.0137
04-11-2010 12:47:01,424,1.0135,1.0134,1.0129,1.0137
04-11-2010 12:48:01,366,1.0135,1.0135,1.013,1.0138
04-11-2010 12:49:01,432,1.0135,1.0139,1.0131,1.0142
04-11-2010 12:50:01,442,1.0139,1.0142,1.0134,1.0144
04-11-2010 12:51:01,526,1.0142,1.0142,1.0135,1.0144
04-11-2010 12:52:01,405,1.0142,1.0138,1.0135,1.0144
04-11-2010 12:53:01,383,1.0138,1.0137,1.0133,1.0141
04-11-2010 12:54:01,475,1.0134,1.0142,1.0134,1.0145
04-11-2010 12:55:01,483,1.0142,1.0144,1.0135,1.0146
04-11-2010 12:56:01,449,1.0145,1.0144,1.0138,1.0147
04-11-2010 12:57:01,389,1.0145,1.0141,1.0136,1.0145
04-11-2010 12:58:01,448,1.0142,1.0146,1.0136,1.0147
04-11-2010 12:59:01,428,1.0145,1.0145,1.0139,1.0148
04-11-2010 13:00:01,469,1.0145,1.0144,1.0139,1.0148
04-11-2010 13:01:01,341,1.0144,1.0142,1.0137,1.0145
04-11-2010 13:02:01,429,1.0142,1.0144,1.0136,1.0146
04-11-2010 13:03:01,400,1.0145,1.0144,1.0138,1.0146
04-11-2010 13:04:01,361,1.0143,1.0141,1.0137,1.0144
04-11-2010 13:05:01,442,1.0141,1.0141,1.0135,1.0144
04-11-2010 13:06:01,351,1.0141,1.0142,1.0136,1.0144
04-11-2010 13:07:01,429,1.0141,1.0142,1.0136,1.0145
04-11-2010 13:08:01,329,1.0142,1.0141,1.0137,1.0144
04-11-2010 13:09:01,303,1.0141,1.0141,1.0136,1.0144
04-11-2010 13:10:01,363,1.014,1.0142,1.0137,1.0143
04-11-2010 13:11:01,341,1.0141,1.014,1.0136,1.0143
04-11-2010 13:12:01,374,1.0141,1.0138,1.0133,1.0142
04-11-2010 13:13:01,409,1.0138,1.0136,1.0131,1.014
04-11-2010 13:14:01,561,1.0137,1.0136,1.013,1.0141
04-11-2010 13:15:01,619,1.0136,1.0138,1.013,1.014
04-11-2010 13:16:01,471,1.0138,1.0138,1.0133,1.0141
04-11-2010 13:17:01,255,1.0138,1.0138,1.0132,1.014
04-11-2010 13:18:01,420,1.0138,1.0135,1.013,1.014
04-11-2010 13:19:01,269,1.0135,1.0135,1.013,1.0137
04-11-2010 13:20:01,190,1.0135,1.0136,1.0131,1.0137
04-11-2010 13:21:01,428,1.0136,1.0129,1.0124,1.0137
04-11-2010 13:22:01,319,1.0129,1.0129,1.0124,1.0132
04-11-2010 13:23:01,340,1.013,1.0131,1.0124,1.0133
04-11-2010 13:24:01,303,1.0131,1.0131,1.0124,1.0133
04-11-2010 13:25:01,239,1.013,1.013,1.0125,1.0133
04-11-2010 13:26:01,378,1.013,1.0131,1.0125,1.0135
04-11-2010 13:27:01,399,1.013,1.013,1.0124,1.0133
04-11-2010 13:28:01,462,1.0129,1.0129,1.0123,1.0132
04-11-2010 13:29:01,376,1.0129,1.0129,1.0124,1.0133
04-11-2010 13:30:01,399,1.0129,1.0128,1.0124,1.0132
04-11-2010 13:31:01,309,1.0126,1.0126,1.0121,1.013
04-11-2010 13:32:01,318,1.0126,1.0128,1.0123,1.013
04-11-2010 13:33:01,427,1.0124,1.0127,1.0122,1.0131
04-11-2010 13:34:01,486,1.0126,1.013,1.0121,1.013
04-11-2010 13:35:01,410,1.013,1.0136,1.0124,1.0137
04-11-2010 13:36:01,406,1.0136,1.0136,1.0129,1.014
04-11-2010 13:37:01,492,1.0138,1.0135,1.013,1.014
04-11-2010 13:38:01,468,1.0135,1.0137,1.013,1.0138
04-11-2010 13:39:01,357,1.0136,1.0143,1.0132,1.0145
04-11-2010 13:40:01,384,1.0143,1.0142,1.0136,1.0145
04-11-2010 13:41:01,552,1.0138,1.0139,1.0134,1.0144
04-11-2010 13:42:01,502,1.0141,1.0135,1.0131,1.0142
04-11-2010 13:43:01,388,1.0136,1.0135,1.013,1.0138
04-11-2010 13:44:01,371,1.0132,1.0136,1.0129,1.0138
04-11-2010 13:45:01,385,1.0135,1.0133,1.0128,1.0137
04-11-2010 13:46:01,424,1.0132,1.0133,1.0128,1.0137
04-11-2010 13:47:01,412,1.0135,1.0137,1.0131,1.014
04-11-2010 13:48:01,400,1.0138,1.0144,1.0134,1.0146
04-11-2010 13:49:01,453,1.0144,1.014,1.0135,1.0146
04-11-2010 13:50:01,480,1.0139,1.0141,1.0134,1.0144
04-11-2010 13:51:01,453,1.0141,1.014,1.0136,1.0145
04-11-2010 13:52:01,311,1.014,1.0141,1.0136,1.0143
04-11-2010 13:53:01,470,1.014,1.0139,1.0135,1.0144
04-11-2010 13:54:01,448,1.014,1.0142,1.0136,1.0145
04-11-2010 13:55:01,602,1.014,1.0145,1.0137,1.0147
04-11-2010 13:56:01,347,1.0145,1.0145,1.0139,1.0147
04-11-2010 13:57:01,462,1.0144,1.0144,1.0139,1.0147
04-11-2010 13:58:01,474,1.0143,1.0141,1.0135,1.0146
04-11-2010 13:59:01,603,1.0141,1.0137,1.0131,1.0142
04-11-2010 14:00:01,625,1.0137,1.0135,1.0131,1.0141
04-11-2010 14:01:01,539,1.0136,1.0134,1.0128,1.014
04-11-2010 14:02:01,447,1.0133,1.0133,1.0127,1.0138
04-11-2010 14:03:01,554,1.0133,1.0135,1.0128,1.0139
04-11-2010 14:04:01,502,1.0135,1.0136,1.013,1.0141
04-11-2010 14:05:01,461,1.0135,1.0132,1.0127,1.0138
04-11-2010 14:06:01,441,1.0134,1.013,1.0126,1.0138
04-11-2010 14:07:01,571,1.013,1.0128,1.0122,1.0132
04-11-2010 14:08:01,544,1.0127,1.0125,1.0122,1.0132
04-11-2010 14:09:01,526,1.0125,1.0128,1.0121,1.0132
04-11-2010 14:10:01,434,1.0128,1.0134,1.0123,1.0135
04-11-2010 14:11:01,486,1.0135,1.0133,1.0127,1.0135
04-11-2010 14:12:01,443,1.0133,1.0132,1.0127,1.0137
04-11-2010 14:13:01,512,1.0133,1.0134,1.0127,1.0137
04-11-2010 14:14:01,487,1.0135,1.0135,1.0128,1.0137
04-11-2010 14:15:01,400,1.0134,1.0135,1.0128,1.0137
04-11-2010 14:16:01,325,1.0135,1.0133,1.0128,1.0137
04-11-2010 14:17:01,486,1.0133,1.0137,1.0128,1.0139
04-11-2010 14:18:01,532,1.0137,1.0138,1.013,1.0141
04-11-2010 14:19:01,445,1.0137,1.0133,1.0128,1.0141
04-11-2010 14:20:01,389,1.0133,1.0128,1.0125,1.0135
04-11-2010 14:21:01,421,1.0125,1.0133,1.0124,1.0135
04-11-2010 14:22:01,370,1.0133,1.0132,1.0126,1.0134
04-11-2010 14:23:01,446,1.0133,1.0133,1.0128,1.0135
04-11-2010 14:24:01,367,1.0133,1.0135,1.0129,1.0137
04-11-2010 14:25:01,372,1.0134,1.0134,1.0127,1.0137
04-11-2010 14:26:01,320,1.0134,1.0137,1.0129,1.0139
04-11-2010 14:27:01,285,1.0136,1.0139,1.0132,1.014
04-11-2010 14:28:01,334,1.0138,1.0142,1.0132,1.0143
04-11-2010 14:29:01,325,1.0142,1.0139,1.0134,1.0144
04-11-2010 14:30:01,323,1.0139,1.0139,1.0134,1.0142
04-11-2010 14:31:01,342,1.0139,1.0138,1.0133,1.0141
04-11-2010 14:32:01,347,1.0137,1.0133,1.013,1.0139
04-11-2010 14:33:01,458,1.0129,1.0134,1.0127,1.0137
04-11-2010 14:34:01,389,1.0133,1.0133,1.0129,1.0136
04-11-2010 14:35:01,347,1.0133,1.0133,1.0128,1.0139
04-11-2010 14:36:01,250,1.0137,1.0134,1.0129,1.0138
04-11-2010 14:37:01,297,1.0134,1.0134,1.0127,1.0136
04-11-2010 14:38:01,445,1.0134,1.0136,1.0129,1.0139
04-11-2010 14:39:01,423,1.0136,1.0136,1.013,1.014
04-11-2010 14:40:01,461,1.0137,1.0138,1.0132,1.0141
04-11-2010 14:41:01,499,1.0139,1.0136,1.0132,1.014
04-11-2010 14:42:01,528,1.0136,1.0139,1.0131,1.0142
04-11-2010 14:43:01,427,1.014,1.0141,1.0133,1.0142
04-11-2010 14:44:01,331,1.014,1.0139,1.0134,1.0142
04-11-2010 14:45:01,280,1.014,1.0139,1.0137,1.0142
04-11-2010 14:46:01,378,1.014,1.0139,1.0133,1.0142
04-11-2010 14:47:01,444,1.0139,1.0136,1.0131,1.0142
04-11-2010 14:48:01,287,1.0136,1.0136,1.0131,1.0139
04-11-2010 14:49:01,328,1.0136,1.0135,1.0131,1.0138
04-11-2010 14:50:01,400,1.0136,1.0137,1.0131,1.0139
04-11-2010 14:51:01,347,1.0137,1.0137,1.0132,1.0139
04-11-2010 14:52:01,327,1.0138,1.0139,1.0134,1.0141
04-11-2010 14:53:01,228,1.014,1.0141,1.0134,1.0142
04-11-2010 14:54:01,203,1.0141,1.014,1.0136,1.0143
04-11-2010 14:55:01,323,1.0141,1.0142,1.0137,1.0144
04-11-2010 14:56:01,257,1.0139,1.014,1.0135,1.0145
04-11-2010 14:57:01,316,1.014,1.0142,1.0136,1.0144
04-11-2010 14:58:01,456,1.0142,1.0142,1.0137,1.0147
04-11-2010 14:59:01,320,1.0143,1.0143,1.0138,1.0146
04-11-2010 15:00:01,317,1.0144,1.0142,1.0137,1.0145
04-11-2010 15:01:01,291,1.0142,1.0144,1.0137,1.0146
04-11-2010 15:02:01,316,1.0144,1.0144,1.0139,1.0147
