"2009-03-15","Singapore","1","4","1"
"2009-03-15","Switzerland","1","16","1"
"2009-03-15","United Kingdom","1","4","0"
"2009-03-15","United States","50","611","44"
"2009-03-16","Belgium","3","26","2"
"2009-03-16","Canada","4","12","1"
"2009-03-16","Czech Republic","18","94","9"
"2009-03-16","Germany","5","22","5"
"2009-03-16","Hungary","1","2","1"
"2009-03-16","India","15","105","12"
"2009-03-16","Israel","1","10","1"
"2009-03-16","Netherlands","3","5","2"
"2009-03-16","New Zealand","2","18","0"
"2009-03-16","Philippines","1","2","1"
"2009-03-16","Poland","1","2","1"
"2009-03-16","Spain","1","2","1"
"2009-03-16","Sweden","1","2","1"
"2009-03-16","Ukraine","1","16","1"
"2009-03-16","United Kingdom","8","60","5"
"2009-03-16","United States","140","1179","106"
"2009-03-17","Australia","4","50","4"
"2009-03-17","Canada","4","30","0"
"2009-03-17","Czech Republic","14","120","9"
"2009-03-17","France","1","2","1"
"2009-03-17","India","5","42","4"
"2009-03-17","Italy","1","14","1"
"2009-03-17","Mexico","1","2","1"
"2009-03-17","Netherlands","2","4","2"
"2009-03-17","New Zealand","1","2","1"
"2009-03-17","Slovakia","4","16","2"
"2009-03-17","Spain","10","54","5"
"2009-03-17","Sweden","3","14","3"
"2009-03-17","United Kingdom","5","31","4"
"2009-03-17","United States","113","749","77"
"2009-03-17","Uruguay","1","3","1"
"2009-03-17","Vietnam","4","26","2"
"2009-03-18","Canada","5","50","5"
"2009-03-18","Czech Republic","28","205","14"
"2009-03-18","Côte d’Ivoire","1","2","1"
"2009-03-18","France","1","10","1"
"2009-03-18","India","2","6","2"
"2009-03-18","Ireland","2","14","0"
"2009-03-18","Italy","1","2","1"
"2009-03-18","Philippines","1","25","1"
"2009-03-18","Russia","1","6","0"
"2009-03-18","Slovakia","4","10","0"
"2009-03-18","South Africa","1","4","1"
"2009-03-18","Spain","2","10","1"
"2009-03-18","Sweden","3","8","0"
"2009-03-18","United Kingdom","5","20","3"
"2009-03-18","United States","112","948","83"
"2009-03-19","Austria","1","2","1"
"2009-03-19","Czech Republic","19","105","8"
"2009-03-19","France","2","4","2"
"2009-03-19","India","4","26","2"
"2009-03-19","Netherlands","1","8","1"
"2009-03-19","New Zealand","2","12","2"
"2009-03-19","Philippines","1","4","1"
"2009-03-19","Slovakia","1","2","1"
"2009-03-19","United Kingdom","4","30","3"
"2009-03-19","United States","77","573","49"
"2009-03-19","Vietnam","2","10","1"
"2009-03-20","Belgium","1","4","1"
"2009-03-20","Canada","2","12","2"
"2009-03-20","Czech Republic","24","132","10"
"2009-03-20","Denmark","1","2","1"
"2009-03-20","France","4","14","1"
"2009-03-20","Germany","1","2","1"
"2009-03-20","India","3","24","3"
"2009-03-20","Russia","1","2","1"
"2009-03-20","Slovakia","3","40","1"
"2009-03-20","Spain","1","8","0"
"2009-03-20","Thailand","1","6","1"
"2009-03-20","Turkey","1","10","1"
"2009-03-20","United Kingdom","7","30","6"
"2009-03-20","United States","54","449","29"
"2009-03-21","Czech Republic","4","14","2"
"2009-03-21","Ireland","1","2","1"
"2009-03-21","Israel","1","2","1"
"2009-03-21","Puerto Rico","1","4","1"
"2009-03-21","Slovakia","1","6","1"
"2009-03-21","Switzerland","1","4","1"
"2009-03-21","United Kingdom","3","64","2"
"2009-03-21","United States","38","162","25"
"2009-03-22","Canada","1","2","1"
"2009-03-22","Czech Republic","7","52","5"
"2009-03-22","Germany","1","8","1"
"2009-03-22","India","1","10","1"
"2009-03-22","Ireland","1","2","0"
"2009-03-22","Israel","1","2","1"
"2009-03-22","New Zealand","1","10","0"
"2009-03-22","Portugal","1","10","1"
"2009-03-22","Slovakia","1","2","0"
"2009-03-22","United States","24","212","20"
"2009-03-23","Czech Republic","31","82","6"
"2009-03-23","France","3","16","3"
"2009-03-23","India","4","30","4"
"2009-03-23","Israel","2","8","2"
"2009-03-23","Singapore","1","10","1"
"2009-03-23","Slovakia","1","10","1"
"2009-03-23","Slovenia","1","2","1"
"2009-03-23","Spain","1","8","1"
"2009-03-23","Switzerland","1","2","1"
"2009-03-23","United Kingdom","8","23","3"
"2009-03-23","United States","93","770","66"
"2009-03-24","Canada","5","36","3"
"2009-03-24","Czech Republic","24","130","13"
"2009-03-24","France","4","32","4"
"2009-03-24","Germany","3","30","2"
"2009-03-24","India","2","12","2"
"2009-03-24","Ireland","1","10","1"
"2009-03-24","Italy","1","2","1"
"2009-03-24","Netherlands","1","10","1"
"2009-03-24","New Zealand","3","10","1"
"2009-03-24","Russia","2","26","2"
"2009-03-24","Spain","2","10","0"
"2009-03-24","United Kingdom","14","73","6"
"2009-03-24","United States","75","561","46"
"2009-03-25","Brazil","1","2","1"
"2009-03-25","Canada","5","54","3"
"2009-03-25","Czech Republic","31","174","7"
"2009-03-25","France","1","4","1"
"2009-03-25","Germany","3","6","2"
"2009-03-25","India","1","16","0"
"2009-03-25","Ireland","2","28","1"
"2009-03-25","Mexico","1","10","1"
"2009-03-25","New Zealand","1","2","1"
"2009-03-25","Philippines","1","6","0"
"2009-03-25","Portugal","1","8","1"
"2009-03-25","Slovakia","4","20","0"
"2009-03-25","Spain","4","32","2"
"2009-03-25","Sweden","2","12","2"
"2009-03-25","Switzerland","3","30","1"
"2009-03-25","United Kingdom","14","78","7"
"2009-03-25","United States","76","585","50"
"2009-03-25","Vietnam","2","8","1"
"2009-03-26","Belgium","1","2","1"
"2009-03-26","Canada","2","10","2"
"2009-03-26","Czech Republic","26","212","6"
"2009-03-26","France","2","18","2"
"2009-03-26","India","2","4","2"
"2009-03-26","Ireland","3","16","2"
"2009-03-26","Japan","2","20","0"
"2009-03-26","New Zealand","2","12","1"
"2009-03-26","Philippines","1","6","1"
"2009-03-26","Slovakia","7","18","3"
"2009-03-26","Spain","3","10","1"
"2009-03-26","Sweden","1","2","1"
"2009-03-26","Switzerland","1","10","1"
"2009-03-26","United Kingdom","3","6","1"
"2009-03-26","United States","66","477","39"
"2009-03-27","Brazil","3","10","1"
"2009-03-27","Canada","3","18","0"
"2009-03-27","Czech Republic","22","129","8"
"2009-03-27","France","2","4","2"
"2009-03-27","India","2","3","2"
"2009-03-27","Japan","1","6","1"
"2009-03-27","Morocco","1","2","1"
"2009-03-27","Netherlands","1","16","1"
"2009-03-27","Poland","1","2","1"
"2009-03-27","Singapore","1","16","1"
"2009-03-27","Slovakia","9","22","1"
"2009-03-27","Spain","1","2","1"
"2009-03-27","Switzerland","1","12","1"
"2009-03-27","United Kingdom","2","8","0"
"2009-03-27","United States","61","375","24"
"2009-03-28","Brazil","1","10","0"
"2009-03-28","Canada","1","2","1"
"2009-03-28","Czech Republic","5","12","1"
"2009-03-28","Israel","1","19","1"
"2009-03-28","New Zealand","1","10","0"
"2009-03-28","Slovakia","11","23","0"
"2009-03-28","Sweden","1","2","1"
"2009-03-28","United Arab Emirates","1","2","1"
"2009-03-28","United States","28","154","13"
"2009-03-29","Czech Republic","13","97","5"
"2009-03-29","Germany","1","4","0"
"2009-03-29","India","2","6","2"
"2009-03-29","Israel","1","2","0"
"2009-03-29","Malaysia","1","4","1"
"2009-03-29","Netherlands","3","45","2"
"2009-03-29","New Zealand","3","8","2"
"2009-03-29","Portugal","1","2","1"
"2009-03-29","Slovakia","8","16","0"
"2009-03-29","United States","51","223","23"
"2009-03-30","Australia","1","2","0"
"2009-03-30","Canada","2","4","1"
"2009-03-30","Czech Republic","38","205","13"
"2009-03-30","Hong Kong","1","2","1"
"2009-03-30","India","1","2","1"
"2009-03-30","Ireland","1","2","1"
"2009-03-30","Macau","1","2","1"
"2009-03-30","Malaysia","2","4","2"
"2009-03-30","Netherlands","1","4","1"
"2009-03-30","New Zealand","1","24","0"
"2009-03-30","Slovakia","8","16","2"
"2009-03-30","Thailand","2","6","2"
"2009-03-30","United Kingdom","1","2","1"
"2009-03-30","United States","77","535","45"
"2009-03-31","Austria","1","24","1"
"2009-03-31","Canada","4","66","3"
"2009-03-31","Czech Republic","24","71","4"
"2009-03-31","France","1","8","1"
"2009-03-31","India","5","18","4"
"2009-03-31","New Zealand","1","2","0"
"2009-03-31","Slovakia","10","20","0"
"2009-03-31","Sweden","1","10","1"
"2009-03-31","Switzerland","1","2","0"
"2009-03-31","United States","70","502","45"
